Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,HairSettingF,HairSettingM,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
cap_910,910,124,140,110,5608,100,1800,0,LCAP934,4,,,,,13,40,12,30,120,1,247,/Game/Characters/Modular/Female/cap_910/cap_910/SkeletalMeshes/cap_910,/Game/Characters/Modular/Male/cap_910/cap_910/SkeletalMeshes/cap_910,LCAP934,Kitty Hair,A cute hairstyle with kitty ears.
cap_911,911,123,140,110,5590,100,1800,0,LCAP935,4,,,,,20,40,10,30,120,1,247,/Game/Characters/Modular/Female/cap_911/cap_911/SkeletalMeshes/cap_911,/Game/Characters/Modular/Male/cap_911/cap_911/SkeletalMeshes/cap_911,LCAP935,Ghost Armor Helm,A helmet haunted by the ghost of it's owner.
cap_912,912,123,140,110,5634,100,1800,0,LCAP936,4,,,,,20,40,11,30,120,1,247,/Game/Characters/Modular/Female/cap_912/cap_912/SkeletalMeshes/cap_912,/Game/Characters/Modular/Male/cap_912/cap_912/SkeletalMeshes/cap_912,LCAP936,Star Head,Star head hat.
cap_913,913,123,140,110,5578,100,1800,0,LCAP937,4,,,,,19,50,12,30,120,1,247,/Game/Characters/Modular/Female/cap_913/cap_913/SkeletalMeshes/cap_913,/Game/Characters/Modular/Male/cap_913/cap_913/SkeletalMeshes/cap_913,LCAP937,Elegant Muse Hat,A hat that can only be worn by the most powerful muses.
cap_914,914,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_914/cap_914/SkeletalMeshes/cap_914,/Game/Characters/Modular/Male/cap_914/cap_914/SkeletalMeshes/cap_914,,,
cap_915,915,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_915/cap_915/SkeletalMeshes/cap_915,/Game/Characters/Modular/Male/cap_915/cap_915/SkeletalMeshes/cap_915,,,
cap_916,916,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_916/cap_916/SkeletalMeshes/cap_916,/Game/Characters/Modular/Male/cap_916/cap_916/SkeletalMeshes/cap_916,,,
cap_917,917,123,140,110,5646,100,1000,0,LCAP917,4,,,,,20,40,10,30,120,2,243,/Game/Characters/Modular/Female/cap_917/cap_917/SkeletalMeshes/cap_917,/Game/Characters/Modular/Male/cap_917/cap_917/SkeletalMeshes/cap_917,LCAP917,Yellow Afro,White Afro Hair
cap_918,918,123,140,110,5632,100,1000,0,LCAP918,4,,,,,10,30,19,50,120,2,243,/Game/Characters/Modular/Female/cap_918/cap_918/SkeletalMeshes/cap_918,/Game/Characters/Modular/Male/cap_918/cap_918/SkeletalMeshes/cap_918,LCAP918,SkyBlue Afro,White Afro Hair
cap_919,919,123,140,110,5638,100,1000,0,LCAP919,4,,,,,20,40,11,30,120,2,243,/Game/Characters/Modular/Female/cap_919/cap_919/SkeletalMeshes/cap_919,/Game/Characters/Modular/Male/cap_919/cap_919/SkeletalMeshes/cap_919,LCAP919,Violet Afro,White Afro Hair
cap_920,920,123,140,110,5594,100,1000,0,LCAP920,4,,,,,11,30,22,50,120,2,243,/Game/Characters/Modular/Female/cap_920/cap_920/SkeletalMeshes/cap_920,/Game/Characters/Modular/Male/cap_920/cap_920/SkeletalMeshes/cap_920,LCAP920,Green Afro,White Afro Hair
cap_921,921,123,140,110,5549,100,1000,0,LCAP921,4,,,,,13,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_921/cap_921/SkeletalMeshes/cap_921,/Game/Characters/Modular/Male/cap_921/cap_921/SkeletalMeshes/cap_921,LCAP921,Black Hair,Black Hair.
cap_922,922,123,140,110,5624,100,1000,0,LCAP922,4,,,,,22,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_922/cap_922/SkeletalMeshes/cap_922,/Game/Characters/Modular/Male/cap_922/cap_922/SkeletalMeshes/cap_922,LCAP922,Red Hair,Red Hair.
cap_923,923,123,140,110,5647,100,1000,0,LCAP923,4,,,,,20,40,10,30,120,2,243,/Game/Characters/Modular/Female/cap_923/cap_923/SkeletalMeshes/cap_923,/Game/Characters/Modular/Male/cap_923/cap_923/SkeletalMeshes/cap_923,LCAP923,Yellow Hair,Yellow Hair.
cap_924,924,123,140,110,5617,100,1000,0,LCAP924,4,,,,,20,40,11,30,120,2,243,/Game/Characters/Modular/Female/cap_924/cap_924/SkeletalMeshes/cap_924,/Game/Characters/Modular/Male/cap_924/cap_924/SkeletalMeshes/cap_924,LCAP924,Orange Hair,Orange Hair.
cap_925,925,124,140,110,5541,100,1800,0,LCAP944,4,,,,,12,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_925/cap_925/SkeletalMeshes/cap_925,/Game/Characters/Modular/Male/cap_925/cap_925/SkeletalMeshes/cap_925,LCAP944,Alpha hair,Hairstyle of the legendary Alpha.
cap_926,926,124,140,110,5592,100,1800,0,LCAP939,4,,,,,11,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_926/cap_926/SkeletalMeshes/cap_926,/Game/Characters/Modular/Male/cap_926/cap_926/SkeletalMeshes/cap_926,LCAP939,Glowstick Hair,A hairstyle that glows under a blacklight.
cap_927,927,124,140,110,5616,100,1800,0,LCAP940,4,,,,,10,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_927/cap_927/SkeletalMeshes/cap_927,/Game/Characters/Modular/Male/cap_927/cap_927/SkeletalMeshes/cap_927,LCAP940,Omega Hair,Hairstyle of the legendary Omega.
cap_928,928,123,140,110,5553,100,1800,0,LCAP941,4,,,,,11,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_928/cap_928/SkeletalMeshes/cap_928,/Game/Characters/Modular/Male/cap_928/cap_928/SkeletalMeshes/cap_928,LCAP941,Black Samurai Helmet,
cap_929,929,123,140,110,5593,100,1800,0,LCAP942,4,,,,,10,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_929/cap_929/SkeletalMeshes/cap_929,/Game/Characters/Modular/Male/cap_929/cap_929/SkeletalMeshes/cap_929,LCAP942,Golden Samurai Helmet,
cap_930,930,124,140,110,5622,100,1800,0,LCAP943,4,,,,,11,30,22,50,120,2,243,/Game/Characters/Modular/Female/cap_930/cap_930/SkeletalMeshes/cap_930,/Game/Characters/Modular/Male/cap_930/cap_930/SkeletalMeshes/cap_930,LCAP943,Rainbow Hair,A hairstyle perfect for clubs and raves.
cap_931,931,123,140,110,5554,100,1800,0,LCAP945,4,,,,,15,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_931/cap_931/SkeletalMeshes/cap_931,/Game/Characters/Modular/Male/cap_931/cap_931/SkeletalMeshes/cap_931,LCAP945,Blood Samurai Helmet,
cap_932,932,123,140,110,5644,100,1800,0,LCAP946,4,,,,,12,30,20,40,120,2,243,/Game/Characters/Modular/Female/cap_932/cap_932/SkeletalMeshes/cap_932,/Game/Characters/Modular/Male/cap_932/cap_932/SkeletalMeshes/cap_932,LCAP946,White Samurai Helmet,
cap_933,933,123,20,20,2368,100,800,0,LCAP947,2,,,,,14,20,,,50,2,243,/Game/Characters/Modular/Female/cap_933/cap_933/SkeletalMeshes/cap_933,/Game/Characters/Modular/Male/cap_933/cap_933/SkeletalMeshes/cap_933,LCAP947,Halloween Hat,A halloween hat.
cap_934,934,123,20,20,2368,100,800,0,LCAP948,2,,,,,14,20,,,50,2,243,/Game/Characters/Modular/Female/cap_934/cap_934/SkeletalMeshes/cap_934,/Game/Characters/Modular/Male/cap_934/cap_934/SkeletalMeshes/cap_934,LCAP948,Witch Hat,A witch hat.
cap_935,935,123,140,110,5558,100,1800,0,LCAP949,4,,,,,22,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_935/cap_935/SkeletalMeshes/cap_935,/Game/Characters/Modular/Male/cap_935/cap_935/SkeletalMeshes/cap_935,LCAP949,Caveman Hair,Wild and untamed caveman hair.
cap_936,936,123,140,110,5538,100,1800,0,LCAP950,4,,,,,13,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_936/cap_936/SkeletalMeshes/cap_936,/Game/Characters/Modular/Male/cap_936/cap_936/SkeletalMeshes/cap_936,LCAP950,Adventurer's Hair,A hairstyle for adventurers.
cap_937,937,123,140,110,5637,100,1800,0,LCAP951,4,,,,,20,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_937/cap_937/SkeletalMeshes/cap_937,/Game/Characters/Modular/Male/cap_937/cap_937/SkeletalMeshes/cap_937,LCAP951,Ugo Hair,Ugo Hair
cap_938,938,123,20,30,2368,100,1800,0,LCAP952,4,,,,,,,,,20,2,243,/Game/Characters/Modular/Female/cap_938/cap_938/SkeletalMeshes/cap_938,/Game/Characters/Modular/Male/cap_938/cap_938/SkeletalMeshes/cap_938,LCAP952,New Year's Hairstyle,New Year's Hairstyle
cap_939,939,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_939/cap_939/SkeletalMeshes/cap_939,/Game/Characters/Modular/Male/cap_939/cap_939/SkeletalMeshes/cap_939,,,
cap_940,940,123,50,50,3414,100,1800,0,LCAP1004,4,,,,,20,30,10,10,50,2,243,/Game/Characters/Modular/Female/cap_940/cap_940/SkeletalMeshes/cap_940,/Game/Characters/Modular/Male/cap_940/cap_940/SkeletalMeshes/cap_940,LCAP1004,Blond Flower Hair,Blond hair with a pretty flower attatched.
cap_941,941,123,50,50,3397,100,1800,0,LCAP1005,0,,,,,20,30,11,10,50,2,243,/Game/Characters/Modular/Female/cap_941/cap_941/SkeletalMeshes/cap_941,/Game/Characters/Modular/Male/cap_941/cap_941/SkeletalMeshes/cap_941,LCAP1005,Panda Hat,Omg there's a panda on my head!
cap_942,942,123,50,50,3411,100,1800,0,LCAP1006,0,,,,,20,30,12,10,50,2,243,/Game/Characters/Modular/Female/cap_942/cap_942/SkeletalMeshes/cap_942,/Game/Characters/Modular/Male/cap_942/cap_942/SkeletalMeshes/cap_942,LCAP1006,Monkey Hat,Omg there's a monkey on my head!
cap_943,943,123,140,110,5643,100,1800,0,LCAP1007,4,,,,,20,40,10,30,120,2,243,/Game/Characters/Modular/Female/cap_943/cap_943/SkeletalMeshes/cap_943,/Game/Characters/Modular/Male/cap_943/cap_943/SkeletalMeshes/cap_943,LCAP1007,White Beanie,A comfy white beanie.
cap_944,944,123,140,110,5643,100,1800,0,LCAP1008,4,,,,,20,40,11,30,120,2,243,/Game/Characters/Modular/Female/cap_944/cap_944/SkeletalMeshes/cap_944,/Game/Characters/Modular/Male/cap_944/cap_944/SkeletalMeshes/cap_944,LCAP1008,Black Beanie,A comfy black beanie.
cap_945,945,123,140,110,5625,100,1800,0,LCAP1009,4,,,,,20,40,12,30,120,2,243,/Game/Characters/Modular/Female/cap_945/cap_945/SkeletalMeshes/cap_945,/Game/Characters/Modular/Male/cap_945/cap_945/SkeletalMeshes/cap_945,LCAP1009,Rock Lee Hair,Rock Lee's hair style.
cap_946,946,123,30,30,3415,100,1800,0,LCAP1010,2,,,,,20,50,18,30,60,2,243,/Game/Characters/Modular/Female/cap_946/cap_946/SkeletalMeshes/cap_946,/Game/Characters/Modular/Male/cap_946/cap_946/SkeletalMeshes/cap_946,LCAP1010,Russian Hat,An extra warm russian hat.
cap_947,947,123,50,50,3423,100,1800,0,LCAP1011,0,,,,,20,30,22,10,50,2,243,/Game/Characters/Modular/Female/cap_947/cap_947/SkeletalMeshes/cap_947,/Game/Characters/Modular/Male/cap_947/cap_947/SkeletalMeshes/cap_947,LCAP1011,Mouse Ears,Cute little mouse ears.
cap_948,948,123,30,30,2744,100,1800,0,LCAP1012,4,,,,,20,30,15,10,60,2,243,/Game/Characters/Modular/Female/cap_948/cap_948/SkeletalMeshes/cap_948,/Game/Characters/Modular/Male/cap_948/cap_948/SkeletalMeshes/cap_948,LCAP1012,Rip Van Winkle Head,I fell asleep and woke up twenty years later!
cap_949,949,123,30,30,3140,100,1800,0,LCAP1013,4,,,,,20,30,19,30,60,2,243,/Game/Characters/Modular/Female/cap_949/cap_949/SkeletalMeshes/cap_949,/Game/Characters/Modular/Male/cap_949/cap_949/SkeletalMeshes/cap_949,LCAP1013,Surfer Hair,First you were all like whoa! and we were like whoa!! and you were like whoa...
cap_950,950,121,175,133,3596,75,290000,0,LCAP960,4,31,255,,,20,30,10,15,100,10,227,/Game/Characters/Modular/Female/cap_950/cap_950/SkeletalMeshes/cap_950,/Game/Characters/Modular/Male/cap_950/cap_950/SkeletalMeshes/cap_950,LCAP960,Accelerator  Hat,
cap_951,951,122,157,148,3597,88,270000,0,LCAP961,4,31,255,,,20,30,12,15,100,2,235,/Game/Characters/Modular/Female/cap_951/cap_951/SkeletalMeshes/cap_951,/Game/Characters/Modular/Male/cap_951/cap_951/SkeletalMeshes/cap_951,LCAP961,Pathwalker Hat,
cap_952,952,124,148,119,5428,20,270000,0,LCAP962,0,,,,,11,30,22,50,125,2,243,/Game/Characters/Modular/Female/cap_952/cap_952/SkeletalMeshes/cap_952,/Game/Characters/Modular/Male/cap_952/cap_952/SkeletalMeshes/cap_952,LCAP962,Barbarian Hat,
cap_953,953,123,147,122,5429,79,270000,0,LCAP963,2,,,,,20,40,13,30,125,2,239,/Game/Characters/Modular/Female/cap_953/cap_953/SkeletalMeshes/cap_953,/Game/Characters/Modular/Male/cap_953/cap_953/SkeletalMeshes/cap_953,LCAP963,Robin Hood hat,
cap_954,954,121,175,133,3848,75,270000,0,LCAP964,4,31,255,,,20,30,10,15,100,10,227,/Game/Characters/Modular/Female/cap_954/cap_954/SkeletalMeshes/cap_954,/Game/Characters/Modular/Male/cap_954/cap_954/SkeletalMeshes/cap_954,LCAP964,Paladin Hat,
cap_955,955,122,157,148,3849,88,270000,0,LCAP965,4,31,255,,,20,30,12,15,100,2,235,/Game/Characters/Modular/Female/cap_955/cap_955/SkeletalMeshes/cap_955,/Game/Characters/Modular/Male/cap_955/cap_955/SkeletalMeshes/cap_955,LCAP965,Divine Spirit Hat,
cap_956,956,123,160,139,3850,98,270000,0,LCAP966,0,31,255,,,20,30,11,15,100,2,231,/Game/Characters/Modular/Female/cap_956/cap_956/SkeletalMeshes/cap_956,/Game/Characters/Modular/Male/cap_956/cap_956/SkeletalMeshes/cap_956,LCAP966,Beast Hat,
cap_957,957,123,167,142,3851,79,270000,0,LCAP967,0,31,255,,,20,30,13,15,100,2,239,/Game/Characters/Modular/Female/cap_957/cap_957/SkeletalMeshes/cap_957,/Game/Characters/Modular/Male/cap_957/cap_957/SkeletalMeshes/cap_957,LCAP967,Kevlar Hat,
cap_958,958,121,155,113,5466,75,270000,0,LCAP968,2,,,,,20,40,10,30,125,10,227,/Game/Characters/Modular/Female/cap_958/cap_958/SkeletalMeshes/cap_958,/Game/Characters/Modular/Male/cap_958/cap_958/SkeletalMeshes/cap_958,LCAP968,Firegon suit Hat,
cap_959,959,122,137,128,5475,88,270000,0,LCAP969,2,,,,,20,40,12,30,125,2,235,/Game/Characters/Modular/Female/cap_959/cap_959/SkeletalMeshes/cap_959,/Game/Characters/Modular/Male/cap_959/cap_959/SkeletalMeshes/cap_959,LCAP969,Kashmir Hat,
cap_960,960,124,148,119,5468,20,270000,0,LCAP970,2,,,,,18,40,12,30,125,2,243,/Game/Characters/Modular/Female/cap_960/cap_960/SkeletalMeshes/cap_960,/Game/Characters/Modular/Male/cap_960/cap_960/SkeletalMeshes/cap_960,LCAP970,Luxurious Kitty Hat,
cap_961,961,123,158,129,3863,98,270000,0,LCAP971,2,31,255,,,20,30,11,15,100,2,231,/Game/Characters/Modular/Female/cap_961/cap_961/SkeletalMeshes/cap_961,/Game/Characters/Modular/Male/cap_961/cap_961/SkeletalMeshes/cap_961,LCAP971,Pirate Hat,
cap_962,962,124,50,50,3864,20,270000,0,LCAP972,2,31,97,,,18,20,10,10,50,2,243,/Game/Characters/Modular/Female/cap_962/cap_962/SkeletalMeshes/cap_962,/Game/Characters/Modular/Male/cap_962/cap_962/SkeletalMeshes/cap_962,LCAP972,Sumo suit Hat,
cap_963,963,123,100,80,3865,20,270000,0,LCAP973,4,,,,,20,30,18,15,53,2,243,/Game/Characters/Modular/Female/cap_963/cap_963/SkeletalMeshes/cap_963,/Game/Characters/Modular/Male/cap_963/cap_963/SkeletalMeshes/cap_963,LCAP973,Panda Head,
cap_964,964,123,100,80,3866,20,270000,0,LCAP974,2,,,,,18,30,22,15,53,2,243,/Game/Characters/Modular/Female/cap_964/cap_964/SkeletalMeshes/cap_964,/Game/Characters/Modular/Male/cap_964/cap_964/SkeletalMeshes/cap_964,LCAP974,Froggy Head,
cap_965,965,123,100,80,3868,20,270000,0,LCAP975,2,,,,,20,30,18,15,53,2,243,/Game/Characters/Modular/Female/cap_965/cap_965/SkeletalMeshes/cap_965,/Game/Characters/Modular/Male/cap_965/cap_965/SkeletalMeshes/cap_965,LCAP975,Koala Head,
cap_966,966,124,50,50,3867,20,270000,0,LCAP976,2,,,,,22,30,11,10,50,2,243,/Game/Characters/Modular/Female/cap_966/cap_966/SkeletalMeshes/cap_966,/Game/Characters/Modular/Male/cap_966/cap_966/SkeletalMeshes/cap_966,LCAP976,Strawberry Hat,
cap_967,967,124,50,50,3871,20,270000,0,LCAP977,2,,,,,20,20,18,20,50,2,243,/Game/Characters/Modular/Female/cap_967/cap_967/SkeletalMeshes/cap_967,/Game/Characters/Modular/Male/cap_967/cap_967/SkeletalMeshes/cap_967,LCAP977,Pink Heart Hat,
cap_968,968,123,50,50,3870,20,270000,0,LCAP978,2,,,,,20,20,19,20,50,2,243,/Game/Characters/Modular/Female/cap_968/cap_968/SkeletalMeshes/cap_968,/Game/Characters/Modular/Male/cap_968/cap_968/SkeletalMeshes/cap_968,LCAP978,Pink Nurse Hat,
cap_969,969,123,148,119,5430,20,270000,0,LCAP979,2,,,,,18,40,13,30,125,2,243,/Game/Characters/Modular/Female/cap_969/cap_969/SkeletalMeshes/cap_969,/Game/Characters/Modular/Male/cap_969/cap_969/SkeletalMeshes/cap_969,LCAP979,Sexy Chinese Hat,
cap_970,970,123,167,142,3585,79,270000,0,LCAP980,2,31,255,,,20,30,13,15,100,2,239,/Game/Characters/Modular/Female/cap_970/cap_970/SkeletalMeshes/cap_970,/Game/Characters/Modular/Male/cap_970/cap_970/SkeletalMeshes/cap_970,LCAP980,Mortar unit Hat,
cap_971,971,123,50,50,3836,20,270000,0,LCAP981,0,,,,,20,20,18,20,50,2,243,/Game/Characters/Modular/Female/cap_971/cap_971/SkeletalMeshes/cap_971,/Game/Characters/Modular/Male/cap_971/cap_971/SkeletalMeshes/cap_971,LCAP981,Sun Flower Hat,
cap_972,972,123,50,50,3869,20,270000,0,LCAP982,4,,,,,20,20,18,20,50,2,243,/Game/Characters/Modular/Female/cap_972/cap_972/SkeletalMeshes/cap_972,/Game/Characters/Modular/Male/cap_972/cap_972/SkeletalMeshes/cap_972,LCAP982,Alien Head,
cap_973,973,123,50,50,3583,20,270000,0,LCAP983,4,,,,,20,20,18,20,50,2,243,/Game/Characters/Modular/Female/cap_973/cap_973/SkeletalMeshes/cap_973,/Game/Characters/Modular/Male/cap_973/cap_973/SkeletalMeshes/cap_973,LCAP983,Shark Head,
cap_974,974,123,148,119,5470,98,270000,0,LCAP984,2,,,,,20,40,11,30,125,2,231,/Game/Characters/Modular/Female/cap_974/cap_974/SkeletalMeshes/cap_974,/Game/Characters/Modular/Male/cap_974/cap_974/SkeletalMeshes/cap_974,LCAP984,Tatoo Cap,
cap_975,975,123,25,25,4162,20,270000,0,LCAP985,2,,,,,18,20,22,10,60,2,243,/Game/Characters/Modular/Female/cap_975/cap_975/SkeletalMeshes/cap_975,/Game/Characters/Modular/Male/cap_975/cap_975/SkeletalMeshes/cap_975,LCAP985,Frankenstein Hat,
cap_976,976,123,25,25,4161,20,270000,0,LCAP986,2,,,,,20,20,19,10,60,2,243,/Game/Characters/Modular/Female/cap_976/cap_976/SkeletalMeshes/cap_976,/Game/Characters/Modular/Male/cap_976/cap_976/SkeletalMeshes/cap_976,LCAP986,Scare Crow Hat,
cap_977,977,123,25,25,4160,20,270000,0,LCAP987,2,,,,,18,20,21,10,60,2,243,/Game/Characters/Modular/Female/cap_977/cap_977/SkeletalMeshes/cap_977,/Game/Characters/Modular/Male/cap_977/cap_977/SkeletalMeshes/cap_977,LCAP987,Witch Sorting Hat,
cap_978,978,123,25,16,4163,20,270000,0,LCAP988,2,,,,,20,20,18,10,48,2,243,/Game/Characters/Modular/Female/cap_978/cap_978/SkeletalMeshes/cap_978,/Game/Characters/Modular/Male/cap_978/cap_978/SkeletalMeshes/cap_978,LCAP988,Tirwin Hat,
cap_979,979,123,148,119,5431,98,270000,0,LCAP989,2,,,,,21,50,18,50,125,2,231,/Game/Characters/Modular/Female/cap_979/cap_979/SkeletalMeshes/cap_979,/Game/Characters/Modular/Male/cap_979/cap_979/SkeletalMeshes/cap_979,LCAP989,Cowboy Hat,
cap_980,980,123,148,119,5432,98,270000,0,LCAP990,2,,,,,21,50,20,50,125,2,231,/Game/Characters/Modular/Female/cap_980/cap_980/SkeletalMeshes/cap_980,/Game/Characters/Modular/Male/cap_980/cap_980/SkeletalMeshes/cap_980,LCAP990,Mumbait Turban,
cap_981,981,123,148,119,5471,98,270000,0,LCAP991,2,,,,,18,40,11,30,125,2,231,/Game/Characters/Modular/Female/cap_981/cap_981/SkeletalMeshes/cap_981,/Game/Characters/Modular/Male/cap_981/cap_981/SkeletalMeshes/cap_981,LCAP991,Tatoo Cap Red,
cap_982,982,123,148,119,5434,98,270000,0,LCAP992,0,,,,,18,40,11,30,125,2,231,/Game/Characters/Modular/Female/cap_982/cap_982/SkeletalMeshes/cap_982,/Game/Characters/Modular/Male/cap_982/cap_982/SkeletalMeshes/cap_982,LCAP992,Beast Cap,
cap_983,983,121,155,113,5465,75,270000,0,LCAP993,2,,,,,18,40,10,30,125,10,227,/Game/Characters/Modular/Female/cap_983/cap_983/SkeletalMeshes/cap_983,/Game/Characters/Modular/Male/cap_983/cap_983/SkeletalMeshes/cap_983,LCAP993,Firegon Hat Blue,
cap_984,984,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_984/cap_984/SkeletalMeshes/cap_984,/Game/Characters/Modular/Male/cap_984/cap_984/SkeletalMeshes/cap_984,,,
cap_985,985,121,148,119,6300,75,270000,0,LCAP953,2,,,,,22,50,11,30,125,10,227,/Game/Characters/Modular/Female/cap_985/cap_985/SkeletalMeshes/cap_985,/Game/Characters/Modular/Male/cap_985/cap_985/SkeletalMeshes/cap_985,LCAP953,Blue Warper Helmet,P2P Warper Helmet
cap_986,986,121,148,119,6298,75,270000,0,LCAP954,2,,,,,19,50,10,30,125,10,227,/Game/Characters/Modular/Female/cap_986/cap_986/SkeletalMeshes/cap_986,/Game/Characters/Modular/Male/cap_986/cap_986/SkeletalMeshes/cap_986,LCAP954,Gray Warper Helmet,P2P Warper Helmet
cap_987,987,121,148,119,6297,75,270000,0,LCAP955,2,,,,,20,50,12,30,125,10,227,/Game/Characters/Modular/Female/cap_987/cap_987/SkeletalMeshes/cap_987,/Game/Characters/Modular/Male/cap_987/cap_987/SkeletalMeshes/cap_987,LCAP955,Green Warper Helmet,P2P Warper Helmet
cap_988,988,121,148,119,6311,75,270000,0,LCAP956,2,,,,,19,50,12,30,125,10,227,/Game/Characters/Modular/Female/cap_988/cap_988/SkeletalMeshes/cap_988,/Game/Characters/Modular/Male/cap_988/cap_988/SkeletalMeshes/cap_988,LCAP956,Orange Warper Helmet,P2P Warper Helmet
cap_989,989,121,148,119,6323,75,270000,0,LCAP957,2,,,,,22,30,12,30,125,10,227,/Game/Characters/Modular/Female/cap_989/cap_989/SkeletalMeshes/cap_989,/Game/Characters/Modular/Male/cap_989/cap_989/SkeletalMeshes/cap_989,LCAP957,Purple Warper Helmet,P2P Warper Helmet
cap_990,990,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_990/cap_990/SkeletalMeshes/cap_990,/Game/Characters/Modular/Male/cap_990/cap_990/SkeletalMeshes/cap_990,,,
cap_991,991,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_991/cap_991/SkeletalMeshes/cap_991,/Game/Characters/Modular/Male/cap_991/cap_991/SkeletalMeshes/cap_991,,,
cap_992,992,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_992/cap_992/SkeletalMeshes/cap_992,/Game/Characters/Modular/Male/cap_992/cap_992/SkeletalMeshes/cap_992,,,
cap_993,993,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_993/cap_993/SkeletalMeshes/cap_993,/Game/Characters/Modular/Male/cap_993/cap_993/SkeletalMeshes/cap_993,,,
cap_994,994,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_994/cap_994/SkeletalMeshes/cap_994,/Game/Characters/Modular/Male/cap_994/cap_994/SkeletalMeshes/cap_994,,,
cap_995,995,0,0,0,0,0,0,0,,,,,,,,,,,,,0,/Game/Characters/Modular/Female/cap_995/cap_995/SkeletalMeshes/cap_995,/Game/Characters/Modular/Male/cap_995/cap_995/SkeletalMeshes/cap_995,,,
